time,u10,v10,d2m,t2m,sp,tp,Raw Conc.
2017-01-01 00:00:00,-1.664099920553349,0.7929720561845158,283.35910432279604,284.0979060588326,99005.99098666021,1.4613322601967155e-07,176.0
2017-01-01 01:00:00,-1.661040538747224,0.7607280671125586,283.46020340677,284.1538546733272,99025.12032143281,0.0,178.0
2017-01-01 02:00:00,-1.7266123782615448,0.5371530144813211,283.48413178065715,284.16128945565595,99115.34373028293,0.0,183.0
2017-01-01 03:00:00,-2.181763711695154,0.4201964128747895,283.95015560941357,284.5754969499438,99202.65829698976,0.0,185.0
2017-01-01 04:00:00,-2.204190072970414,0.37249538312709224,285.197737393813,285.7227814917325,99283.92510150048,0.0,205.0
2017-01-01 05:00:00,-2.632312314465085,0.6463309105529838,286.47006561616433,290.47274376350475,99296.43147930285,0.0,210.0
2017-01-01 06:00:00,-3.070377546829665,1.2349656324553275,286.12603559102996,291.462959141246,99271.50089438012,1.037545904739668e-06,179.0
2017-01-01 07:00:00,-3.381696961511907,1.6693059661837684,286.43083262706995,292.89231481866074,99179.99562289062,2.5865581005481866e-06,124.0
2017-01-01 08:00:00,-3.1408525920064814,1.401480116098525,286.83758089715104,294.63618431822704,99078.0875430583,1.315199034177044e-07,120.0
2017-01-01 09:00:00,-2.895460123655343,1.104459027659024,287.1082237584973,295.43241946611704,98973.33635762832,2.338131616314745e-07,83.0
2017-01-01 10:00:00,-2.3454406383228634,0.9454723235656993,287.05849228057485,292.97161916350126,98927.8795363388,2.2636036710447502e-05,68.0
2017-01-01 11:00:00,-1.9857584067857559,0.5434888956024644,286.90210570024027,292.87320217115894,98900.53313336494,9.118713303627656e-06,55.0
2017-01-01 12:00:00,-2.205241735466269,0.5596861679339419,287.2140948828476,291.90773185177454,98917.27951835918,3.682557295695723e-06,67.0
2017-01-01 13:00:00,-1.9620755136972672,0.6253033130103376,286.9072526866462,291.4318682333256,98950.62438111997,2.031251841673435e-06,107.0
2017-01-01 14:00:00,-1.5556967357532718,0.3192739817094879,287.0004779039991,289.80965880823055,99026.9280764371,1.3298123567790112e-06,120.0
2017-01-01 15:00:00,-1.2962229163212622,-0.30162982186331283,286.46662292989276,288.0388663847766,99097.7756384686,0.0,118.0
2017-01-01 16:00:00,-1.3816670796209076,-0.6820085225184115,286.7311303107551,288.05797903227835,99171.26909646086,0.0,126.0
2017-01-01 17:00:00,-1.605179504876452,-0.7572486791193952,285.5759215936413,286.4059929284624,99194.95068701697,0.0,130.0
2017-01-01 18:00:00,-1.7527673611130192,-0.5838462771880635,285.4645285368555,286.32244550077763,99188.63997863838,0.0,139.0
2017-01-01 19:00:00,-1.770905124677905,-0.44091883613446864,285.4107067386104,286.27689807166223,99182.296401987,0.0,215.0
2017-01-01 20:00:00,-1.744272113419225,-0.33644580228147697,284.97174719598866,285.3575759718845,99193.47161474073,0.0,281.0
2017-01-01 21:00:00,-1.7254651100842475,-0.29170569915672984,284.9267877584426,285.349352652036,99178.43437993238,0.0,264.0
2017-01-01 22:00:00,-1.733058932781595,-0.46435532313307426,284.70676261108883,284.9323289523205,99151.7124741418,0.0,225.0
2017-01-01 23:00:00,-1.6091812855425005,-0.571450533529272,284.6069247092144,284.77435860253644,99125.25351453366,0.0,201.0
2017-01-02 00:00:00,-0.6766024948994296,-0.9553296516750618,284.68798122360744,284.8606471368373,99128.47460526855,0.0,154.0
2017-01-02 01:00:00,-0.03868041445881071,-1.0023531812632704,284.7961020241351,284.93623409051355,99167.6535864523,0.0,174.0
2017-01-02 02:00:00,-0.08125225860922519,-1.1457699279876068,284.80005600044706,284.89158784713493,99291.73131629168,0.0,229.0
2017-01-02 03:00:00,-0.5388620238513289,-1.2501174988481005,284.83506232520807,284.9461095842128,99377.04091835742,0.0,277.0
2017-01-02 04:00:00,-0.7042598527449829,-1.036780226404691,285.05757575075813,285.1308526602618,99430.81341266664,0.0,191.0
2017-01-02 05:00:00,-0.6567984608865642,-0.9962933187256222,286.25593734727556,289.0861568591834,99475.44852713603,0.0,142.0
2017-01-02 06:00:00,-0.9108500723853965,-1.1048313535355456,286.83819444519946,291.3462555883272,99410.25430802701,1.6732254379252544e-05,144.0
2017-01-02 07:00:00,-1.6417691649595318,-1.303150705776958,287.88323720162424,293.4398978019986,99334.39433439278,6.932560242373333e-05,101.0
2017-01-02 08:00:00,-1.979871828399863,-1.0835026448109046,287.00371607425456,294.87529893373113,99238.86269948464,3.3508348726311064e-05,75.0
2017-01-02 09:00:00,-1.9551919046334851,-0.8246097597915117,286.94478137560617,295.33873369889295,99188.75501759318,2.5222594810995387e-05,71.0
2017-01-02 10:00:00,-1.0075210742771619,-1.0766649117197697,287.79846531293805,293.3531586748292,99152.3205371887,8.73876691597636e-06,60.0
