time,u10,v10,d2m,t2m,sp,tp,Raw Conc.
2023-01-04 10:00:00,1.0323614846197855,-0.6030914762928591,281.7432357475846,286.6327771620603,99529.4062043252,3.469446951953614e-18,219.0
2023-01-04 11:00:00,1.2798588796779526,-0.8680421497400733,281.4815150771095,286.1819366347304,99528.05889042627,3.469446951953614e-18,210.0
2023-01-04 12:00:00,1.3317007771754634,-1.7348481272901415,281.7335573819582,285.2103012165575,99585.94348756585,3.469446951953614e-18,207.0
2023-01-04 13:00:00,0.9194299355803,-2.0524380073824973,281.82169306893627,284.69560925304074,99584.3134040832,3.469446951953614e-18,220.0
2023-01-04 14:00:00,0.7173282476127719,-2.1273666280914423,281.6649624255796,283.36732299517263,99661.11029632266,3.469446951953614e-18,236.0
2023-01-04 15:00:00,0.6770687405243876,-2.177209376883561,280.4952785798187,281.9593106346624,99696.73926387237,3.469446951953614e-18,277.0
2023-01-04 16:00:00,0.7635799880371208,-2.135262509088214,280.4601347046355,281.5824107759775,99706.17046116495,3.469446951953614e-18,344.0
2023-01-04 17:00:00,0.93902791084143,-1.9507237070421453,279.9224150143962,280.6480984624929,99734.43078603278,3.469446951953614e-18,301.0
2023-01-04 18:00:00,1.045928315938874,-1.6199740252885033,279.7705787536566,280.53764606100066,99729.70687063402,3.469446951953614e-18,285.0
2023-01-04 19:00:00,1.0110903532973143,-1.485648091456278,279.7887210892225,280.53873964913424,99740.9178529536,3.469446951953614e-18,280.0
2023-01-04 20:00:00,1.078639165448186,-1.4240986024363071,279.6737582975235,280.0390404261587,99696.40659377386,3.469446951953614e-18,263.0
2023-01-04 21:00:00,1.3095995529233349,-1.3385873078914123,279.7220765259167,280.1406030144358,99681.2368372821,3.469446951953614e-18,257.0
2023-01-04 22:00:00,1.429145904996028,-0.9681937236331484,279.241102234141,279.4439873733416,99652.7436433453,3.469446951953614e-18,247.0
2023-01-04 23:00:00,1.4340356711597912,-0.9619154015905768,279.0969571460855,279.2495050707461,99649.93258101292,3.469446951953614e-18,146.0
2023-01-05 00:00:00,1.4272133448941688,-0.9918676584967318,279.3535994345968,279.5497126519338,99668.57874003405,3.469446951953614e-18,130.0
2023-01-05 01:00:00,1.4849177737073855,-0.7095762047354274,279.6928206298217,279.92597752396046,99716.13393061509,3.469446951953614e-18,144.0
2023-01-05 02:00:00,1.5805081626382462,-0.4289571424352449,280.17287492486497,280.4503706725332,99776.34721844419,1.1077374338462138e-06,151.0
2023-01-05 03:00:00,1.6749312333867776,-0.31046409497675354,279.48122138133584,279.5582144177465,99874.06905987956,2.2500916624968737e-06,149.0
2023-01-05 04:00:00,1.726980654116702,-0.27198538324422394,278.864676371052,278.86509120327236,99937.85855126755,7.269526909630627e-07,158.0
2023-01-05 05:00:00,1.5646845161666518,-0.16330735452477474,279.73617087585933,279.84025432510197,99999.78509010395,3.469446951953614e-18,197.0
2023-01-05 06:00:00,1.488951506537439,-0.17498667849916552,281.5476076423757,282.88773168304033,99959.74824374908,3.461679481108349e-08,228.0
2023-01-05 07:00:00,1.227848369554106,-0.45497516696974477,281.07395652459104,283.73057064070605,99898.3207100604,3.469446951953614e-18,260.0
2023-01-05 08:00:00,1.0333731603778056,-0.8138950491545759,281.1008940289201,285.4288777351284,99800.86500470388,6.923358961869754e-08,246.0
2023-01-05 09:00:00,0.930376786090157,-1.0063160240706848,280.7921799253465,285.8371036022851,99699.8663627983,6.923358961869754e-08,227.0
2023-01-05 10:00:00,0.8444362274665632,-0.7456285780366576,280.8354565716455,284.8326605401047,99701.5962473105,3.469446951953614e-18,234.0
2023-01-05 11:00:00,0.5866145515957814,-0.902888207889019,280.59474862654184,284.60727555347626,99701.72931534989,3.469446951953614e-18,323.0
2023-01-05 12:00:00,0.087521177639263,-1.476381397786456,280.9647713123723,284.3462607599149,99732.46803245161,3.469446951953614e-18,322.0
2023-01-05 13:00:00,-0.2819739376744922,-1.8417303914078944,280.8817508072273,284.1771073695748,99739.5372720448,3.469446951953614e-18,300.0
2023-01-05 14:00:00,-0.1694055542917317,-1.8148350467626417,280.67902032724317,283.00248788299376,99789.82035743361,3.469446951953614e-18,326.0
2023-01-05 15:00:00,0.28296915196750566,-1.7284601402337254,280.0660081044123,282.1943968063468,99882.2361107978,3.469446951953614e-18,341.0
2023-01-05 16:00:00,0.4902978313514702,-1.7315993012550113,279.8152169951199,281.47449832111823,99882.38581234212,3.469446951953614e-18,346.0
2023-01-05 17:00:00,0.5023471490335284,-1.8208117900171428,279.3864249180142,280.55810674220965,99917.33280618991,3.469446951953614e-18,349.0
2023-01-05 18:00:00,0.40215233838347364,-1.921415732092324,279.4948005331083,280.41484669670996,99892.96472147452,3.469446951953614e-18,316.0
2023-01-05 19:00:00,0.32251529794446576,-2.0316016547521287,279.28345888370745,280.0434500557296,99873.93599184016,3.469446951953614e-18,360.0
2023-01-05 20:00:00,0.40686052171887427,-2.0244597207255355,279.1981567866657,279.87927072754536,99827.12930898073,3.469446951953614e-18,365.0
2023-01-05 21:00:00,0.7329573410539779,-1.727240116954711,278.71291371005094,279.18505392493773,99762.62457688096,3.469446951953614e-18,315.0
2023-01-05 22:00:00,0.3285594120885338,-0.5032826055680468,278.8463132362703,279.52904030850544,99739.47073802512,3.469446951953614e-18,266.0
2023-01-05 23:00:00,0.558196838957041,-0.14105906484116398,278.49575768130046,278.9653485411966,99710.46190543564,3.461679481108349e-08,275.0
2023-01-06 00:00:00,0.5315041631877448,-0.18029172354387127,277.8993421995247,278.5664358116937,99760.37905371604,3.1155115327184496e-07,279.0
2023-01-06 01:00:00,0.5000125126688669,-0.1457472441829969,278.2690336865315,279.04532158309473,99777.5281972939,2.0423908936513404e-06,274.0
2023-01-06 02:00:00,0.3886633282765407,-0.013957313795914911,278.3085935460311,279.101870672712,99853.80945088068,9.450384982476673e-06,267.0
2023-01-06 03:00:00,0.5276909237921313,0.06782537027828218,278.0817959515234,278.8580710729956,99961.62782980563,1.789688291552937e-05,269.0
2023-01-06 04:00:00,0.792516508756897,0.29623017786196837,278.59658932318763,278.9092580530546,100026.64820055812,4.534800119797741e-06,301.0
2023-01-06 05:00:00,0.8757592653591044,0.477780608280786,279.3966184818108,280.17464535472334,100086.57871880346,6.577191013476837e-07,344.0
2023-01-06 06:00:00,0.8824259492004157,0.5006594717940002,280.22097235404254,282.3921951503797,100063.64111551167,3.469446951953614e-18,371.0
2023-01-06 07:00:00,0.9947089881386061,0.2500200826534336,279.83453692650335,282.97645343000715,99982.68584704088,3.469446951953614e-18,342.0
2023-01-06 08:00:00,1.0624134427137888,-0.2709846899928971,279.6126337146129,285.08993596778987,99887.09309423596,3.461679481108349e-08,322.0
2023-01-06 09:00:00,0.9276271032606667,-0.7905775255859858,279.3361930964171,285.94318165124287,99797.85434031245,3.469446951953614e-18,297.0
2023-01-06 10:00:00,1.171492841751583,-1.1033558531959344,280.3724774159584,284.41286380495393,99731.66962421521,3.469446951953614e-18,322.0
2023-01-06 11:00:00,1.075746810396411,-1.3435085253876642,280.3186392071698,284.50165610599385,99694.14443710401,3.469446951953614e-18,311.0
2023-01-06 12:00:00,0.6294421586852934,-1.9630336048461396,280.4080996894426,284.2715087194288,99719.31093005578,3.469446951953614e-18,295.0
2023-01-06 13:00:00,0.09040056248901213,-2.2055029504553247,280.3548870784321,284.01948957019215,99739.88657564824,3.469446951953614e-18,283.0
2023-01-06 14:00:00,0.34472028381280145,-2.178429400162576,279.6793150777879,282.1864594731192,99788.38987601004,3.469446951953614e-18,303.0
2023-01-06 15:00:00,0.7790015582459126,-2.095097697767832,278.69727376559763,280.30128991599986,99838.05752171655,3.469446951953614e-18,322.0
2023-01-06 16:00:00,0.7479508945959149,-2.0544119776316907,278.38432767705433,279.7773906459391,99826.87980640685,3.469446951953614e-18,335.0
2023-01-06 17:00:00,0.5581708985529893,-2.1481755644683496,277.4969356287085,278.55193694966454,99830.83858057907,3.469446951953614e-18,333.0
2023-01-06 18:00:00,0.5716339682558703,-2.0005664558342646,277.21939101443365,278.52498529372724,99794.14506871412,3.469446951953614e-18,340.0
2023-01-06 19:00:00,0.620583510701606,-1.823800161644393,277.41122873310445,278.45139739544777,99779.04184624206,3.469446951953614e-18,340.0
2023-01-06 20:00:00,0.8087422314912943,-1.6448405671776407,277.06210837303735,277.82067925866136,99702.99346172423,3.469446951953614e-18,351.0
2023-01-06 21:00:00,1.061946515440857,-1.3891154630200566,276.76932861287145,277.557865336235,99680.35526152106,3.469446951953614e-18,373.0
2023-01-06 22:00:00,1.1517521942681677,-0.5948666002545555,277.25652208255923,277.4374648104308,99670.5414936152,3.469446951953614e-18,378.0
2023-01-06 23:00:00,1.3420509983921292,-0.26062134618463473,277.25961327158063,277.41894436623295,99587.2575344549,3.469446951953614e-18,352.0
2023-01-07 00:00:00,1.726072739974889,-0.29637214069779366,277.70478129052555,277.93515324232203,99622.48729788643,3.461679481108349e-08,289.0
2023-01-07 01:00:00,1.895294965806768,-0.3826099659594051,277.9195085279021,278.17997587609904,99669.74308537884,9.346534598084452e-07,238.0
2023-01-07 02:00:00,2.390458368549439,-0.5127549211388265,278.14785171692034,278.5819929848199,99726.26373511451,1.6616061507680384e-06,152.0
2023-01-07 03:00:00,2.6461010504798703,-0.7354982723828138,278.2780496545104,278.6332505189522,99787.50830024898,2.7001099949957053e-06,163.0
2023-01-07 04:00:00,2.5502642277105174,-0.7484798683966026,278.25692652953114,278.323306475672,99845.92516954616,2.4231756365676776e-07,213.0
2023-01-07 05:00:00,2.1765408265363195,-0.6372110037250878,279.5833042187793,280.73032923473124,99841.43412321639,3.469446951953614e-18,234.0
2023-01-07 06:00:00,1.9567866936115457,-0.7490693178460145,279.6437664040423,281.9143676900757,99811.61024888554,3.469446951953614e-18,231.0
2023-01-07 07:00:00,1.7351907919990948,-1.1771192831327861,279.87398638639496,283.1173146370203,99721.53981971579,3.469446951953614e-18,235.0
2023-01-07 08:00:00,1.40777101205735,-1.62312689443652,279.7938730709247,286.72502661268373,99611.69215319,3.469446951953614e-18,272.0
2023-01-07 09:00:00,1.1716614543779198,-1.912190162802694,279.96510286278647,287.97559755899414,99505.68682630193,3.469446951953614e-18,291.0
2023-01-07 10:00:00,1.2632051402767015,-1.3875116121925875,280.91387709312784,286.45349926222525,99420.60644860969,3.469446951953614e-18,278.0
2023-01-07 11:00:00,0.9847349027806913,-1.374063939869961,281.1622394110463,286.1668027860429,99413.55384252142,3.469446951953614e-18,271.0
2023-01-07 12:00:00,0.9509215860991778,-2.0180031930354674,281.2243943902972,285.77487490978035,99441.06565966764,3.469446951953614e-18,275.0
2023-01-07 13:00:00,0.8679641739415402,-2.197058744389333,281.2405863327899,285.3561717627632,99477.87560606703,3.469446951953614e-18,273.0
2023-01-07 14:00:00,1.1245277402158103,-1.9866527072028008,280.56633912744076,282.9752892878003,99537.24058514496,3.469446951953614e-18,327.0
2023-01-07 15:00:00,1.395760604981369,-1.8456783319062802,279.3020060178356,280.7694514682844,99571.12303467748,3.469446951953614e-18,387.0
2023-01-07 16:00:00,1.5848272399128704,-1.623181726943442,279.1381361998343,280.70701111356027,99601.16314457236,3.469446951953614e-18,423.0
2023-01-07 17:00:00,1.646085504081182,-1.3364351319947234,278.8125309562512,279.96711054859793,99579.19028456623,3.469446951953614e-18,448.0
2023-01-07 18:00:00,1.7195876389619413,-1.1069885067795184,278.8108749621326,280.0344191343683,99556.35248230396,3.469446951953614e-18,455.0
2023-01-07 19:00:00,1.7724671526215232,-0.872524707180949,278.8004605991202,279.9396650141486,99504.93831858029,3.469446951953614e-18,416.0
2023-01-07 20:00:00,1.7973569703092196,-0.6631193632457435,279.0216646134939,280.0267287403966,99416.51460639811,3.469446951953614e-18,359.0
2023-01-07 21:00:00,1.87891360064806,-0.6500418103448412,278.826036508285,279.5303808358949,99361.34127056132,3.469446951953614e-18,310.0
2023-01-07 22:00:00,1.8522987460909195,-0.858432752901989,278.62415242529477,279.10250565937025,99384.49510941717,3.469446951953614e-18,269.0
2023-01-07 23:00:00,2.078914115887393,-0.9097559793810024,278.73355843672925,279.1894635545087,99284.16180770853,3.469446951953614e-18,259.0
2023-01-08 00:00:00,2.191832694724852,-1.054472673274951,278.4688937767101,278.99551040746167,99316.54724179786,3.469446951953614e-18,217.0
2023-01-08 01:00:00,2.3441028665088837,-0.929125562451207,278.3561021772997,279.0502603682141,99318.65969692337,3.469446951953614e-18,202.0
2023-01-08 02:00:00,2.5852189221703097,-0.6792949527877404,278.4672377825915,279.20064637510035,99369.40852045003,3.469446951953614e-18,183.0
2023-01-08 03:00:00,2.81627010105964,-0.682406697555565,278.6473731428243,279.27804419332915,99435.51006902264,3.469446951953614e-18,208.0
2023-01-08 04:00:00,2.820070370253228,-0.851907684578268,279.120913861001,279.7389033990442,99488.50441571423,3.469446951953614e-18,238.0
2023-01-08 05:00:00,2.563805118625554,-1.0829718687476724,280.70525863405544,282.63218483014685,99529.43947133505,3.469446951953614e-18,261.0
2023-01-08 06:00:00,2.2966448972961264,-1.2576408195477762,281.8000179459175,285.11738150223925,99506.00286289549,3.469446951953614e-18,288.0
2023-01-08 07:00:00,2.035528790110767,-1.4166139652414513,281.89065602400797,286.89252198230525,99433.87998553997,3.461679481108349e-08,309.0
2023-01-08 08:00:00,1.9616245789672058,-1.4583826273893024,282.29909777338975,289.3914766986589,99335.82547400612,3.469446951953614e-18,321.0
2023-01-08 09:00:00,1.9329215218838949,-1.2152827079505137,282.3495135943333,290.9040149185179,99241.36379953612,3.469446951953614e-18,311.0
2023-01-08 10:00:00,2.0269425163696226,-0.5257502252793457,282.6219062269059,288.2296980533883,99234.27792643798,3.469446951953614e-18,289.0
2023-01-08 11:00:00,1.7404826344256608,-0.5533446843878539,282.7857392450379,288.1379072042402,99184.85978330532,3.469446951953614e-18,258.0
2023-01-08 12:00:00,1.663452604593858,-1.2025752744713352,283.4379433286754,287.4251699574347,99222.51803845588,3.469446951953614e-18,266.0
2023-01-08 13:00:00,0.7051492279104545,-1.8322580758371145,282.96031782500614,286.5840948515974,99244.1415948586,3.469446951953614e-18,272.0
2023-01-08 14:00:00,-0.29245386091141706,-1.8888315148539123,281.9511550091403,284.70072442334293,99326.49407774309,3.469446951953614e-18,299.0
2023-01-08 15:00:00,-0.7467481570704869,-1.6123111824461511,280.94055699837185,282.68802837903286,99394.44194536239,3.469446951953614e-18,346.0
2023-01-08 16:00:00,-0.6081615484237772,-1.2910338162632882,280.9747440769532,282.2507342337447,99429.05626911168,3.469446951953614e-18,392.0
2023-01-08 17:00:00,-0.018886359781196484,-0.7018722375128832,280.2116251872398,281.2607900335936,99437.17341951514,3.469446951953614e-18,437.0
2023-01-08 18:00:00,0.5615301808776966,-0.23864721903563407,279.9154230392289,281.0194598264367,99443.3610833473,3.469446951953614e-18,414.0
2023-01-08 19:00:00,0.794565800676989,-0.34920326111716266,279.8810519613009,280.8179221165278,99413.22117242288,3.469446951953614e-18,404.0
