time,u10,v10,d2m,t2m,sp,tp,Raw Conc.
2022-01-01 00:00:00,1.7484338507957022,-0.30587975899867187,278.3406303897518,279.64738672858783,99605.56918601913,0.0,195.0
2022-01-01 01:00:00,1.7189747614762523,-0.4298586189301144,278.4019328264055,279.62665617564375,99636.48211173396,0.0,193.0
2022-01-01 02:00:00,1.6636248273233516,-0.5171471538604786,278.44622767896254,279.87113993631976,99712.24941118283,0.0,187.0
2022-01-01 03:00:00,1.829899401088258,-0.6769373122997017,278.5507662631393,280.19397510977245,99768.39602666166,0.0,183.0
2022-01-01 04:00:00,1.3113941422939903,-0.597234896421087,279.40428743130104,281.6368719814438,99809.12757313112,0.0,203.0
2022-01-01 05:00:00,1.2421364835696753,-0.8022166497828728,282.2929128892659,287.3797030240278,99840.27230439494,0.0,221.0
2022-01-01 06:00:00,1.331216161859915,-1.0424076287118242,282.3368320722947,289.2482960419196,99781.42681002403,0.0,230.0
2022-01-01 07:00:00,1.2586009817491675,-1.062215828458058,282.416747226484,289.834294068024,99700.36109802627,0.0,203.0
2022-01-01 08:00:00,1.0537921771767966,-0.9635481149500705,282.460803016614,292.3660128463245,99533.08027933487,0.0,198.0
2022-01-01 09:00:00,0.7711141632111441,-0.9521930192900713,281.879369042224,292.93520328870517,99482.4142093363,0.0,176.0
2022-01-01 10:00:00,0.6891850220995406,-0.5728750252438036,282.7430332876483,290.77663446339875,99424.46282208298,0.0,159.0
2022-01-01 11:00:00,0.57841491276055,-0.42678804693297795,282.79070916595947,290.6582975570094,99419.72736586745,0.0,168.0
2022-01-01 12:00:00,1.0733613290232413,-0.12500500617911095,282.89244730456204,291.1371157451493,99435.6557185925,0.0,189.0
2022-01-01 13:00:00,1.05599774561893,0.18318409066289978,283.1265235724309,290.4609254175206,99449.84552969996,0.0,225.0
2022-01-01 14:00:00,1.3232227322830112,0.3408790352687829,282.95101759919214,287.6874941503786,99543.39562626596,0.0,264.0
2022-01-01 15:00:00,1.7022854919905552,0.11747384992417773,281.87376815107564,284.6870345360638,99609.17872956806,0.0,306.0
2022-01-01 16:00:00,1.7882886130271187,-0.1559876797031593,281.92175139536465,284.1867659841138,99627.95497903811,0.0,340.0
2022-01-01 17:00:00,1.6967785949885408,-0.28642076155799484,281.1791893451349,282.53278457595405,99618.43439398937,0.0,361.0
2022-01-01 18:00:00,1.5241963764432653,-0.2593033963126949,280.89870081464056,282.21549194617046,99605.0890173819,0.0,347.0
2022-01-01 19:00:00,1.5372752568230492,-0.4239342211944628,280.9242463425609,281.97561497503756,99562.28777851052,0.0,330.0
2022-01-01 20:00:00,1.407638405969504,-0.737806886595879,280.55291408978314,281.3125252051722,99546.40909840312,0.0,319.0
2022-01-01 21:00:00,1.2311929305988354,-1.0647927006438904,280.33413781724613,281.19526801508204,99483.97061802252,0.0,322.0
2022-01-01 22:00:00,1.2314598465249533,-0.854452498110631,280.03858835384693,280.7224602476743,99480.34451693438,0.0,325.0
2022-01-01 23:00:00,1.4614430373922473,-0.6982747773150976,279.73306657206183,280.3221374344843,99461.25367421925,0.0,351.0
