time,u10,v10,d2m,t2m,sp,tp,blh,t_level1,t_level2,Raw Conc.
2018-01-01 00:00:00,1.6642521770095657,0.19191715671267834,279.1950761999111,279.9303431504936,98812.52173738886,0.0,26.916349830786224,280.70366043181616,285.6855049488258,436.0
2018-01-01 01:00:00,1.685897907610293,0.013851081632255091,279.1251904324379,279.87464867073976,98854.07258896781,0.0,29.346315300134965,280.38426587985913,285.57096936207836,458.0
2018-01-01 02:00:00,1.5394906140248896,-0.25261365096781097,279.1791568906916,280.18244974504296,98907.45251073307,0.0,30.616785435290595,280.13619782286065,285.4801168926962,284.0
2018-01-01 03:00:00,1.4640947179351425,-0.5743636602118941,279.2480556609933,280.7542839085498,98986.3626806176,0.0,43.40950128416151,279.95260327366833,285.41254442378806,232.0
2018-01-01 04:00:00,0.7593120602059465,-0.4543841834504746,280.7064872558196,283.02230564198896,99053.89109809595,0.0,93.4476563663741,279.8589037912412,285.3850316959551,210.0
2018-01-01 05:00:00,0.621877693975892,-0.3803438697627135,281.68074898004687,287.1367212695453,99076.70430488391,0.0,224.10326427184864,279.8706697655067,285.4004257222426,264.0
2018-01-01 06:00:00,0.7286788358093589,-0.3182499996306124,279.8517795438299,288.6172568134946,99068.08929578462,2.364667932122523e-07,604.6128964682241,279.9333292473019,285.3637168903264,322.0
2018-01-01 07:00:00,0.9370663337730223,-0.23159745741510918,279.49932603771225,289.55809972198375,98944.5633191608,1.5877056115684756e-06,1196.7438206653214,280.04227158718214,285.7014532608387,434.0
2018-01-01 08:00:00,1.222335504758649,-0.14503284906384312,278.953675794908,291.66068822296876,98864.44373453733,2.364667932122523e-07,1435.5003648599838,279.8579967782357,286.31827249417574,461.0
2018-01-01 09:00:00,1.4080139219642138,-0.16701631512315465,278.1669753719036,291.8406732790893,98758.87673842054,0.0,1564.453083578277,279.96550301419063,286.73895016507794,426.0
2018-01-01 10:00:00,1.3936659780599634,-0.2584675339298905,280.2872681668358,289.5789523352787,98741.84552812422,0.0,1366.8796706924834,280.01319678139544,286.67397276115764,345.0
2018-01-01 11:00:00,0.7951018045437575,-0.5229223496331052,281.8647443560048,289.41115630671374,98747.85946716856,0.0,671.7182105949968,280.0391222364686,286.7157961386325,200.0
2018-01-01 12:00:00,0.7926400760972413,-1.8190046985870847,283.07906926326075,288.8464855409396,98757.79986228314,0.0,55.32207215988252,280.03083314539094,286.64172340985175,342.0
2018-01-01 13:00:00,0.20848211224733346,-2.1688307344840596,283.37411774033313,288.41698171458165,98787.63761495204,0.0,34.55447751081799,280.029699379134,286.49997743294,371.0
2018-01-01 14:00:00,-0.11040640343982665,-2.280469056123547,282.6018083728631,286.0524603876026,98821.68346821946,0.0,30.899962513608404,280.03866872996593,286.3473724947682,385.0
2018-01-01 15:00:00,-0.3083351971159244,-2.3847586191089203,281.71484814039485,284.3068416228448,98858.76114199685,0.0,27.94956349491875,279.9900175601443,286.17566989386995,402.0
2018-01-01 16:00:00,-0.16948788615621257,-2.33619400208875,282.0345715467573,284.56764930783373,98895.25895939251,0.0,24.983857607130847,279.936932104518,285.99882755260717,413.0
2018-01-01 17:00:00,-0.025702551862956703,-2.080331581119575,281.6332775999547,283.6205431144162,98897.94286607344,0.0,21.45179756270729,279.9105783377478,285.82503378283513,443.0
2018-01-01 18:00:00,0.13071188635414202,-1.684842745722258,281.6775332795846,283.543508460265,98891.63071517572,0.0,17.965658125578578,279.9253172990868,285.65910079244395,392.0
2018-01-01 19:00:00,0.4139126227870749,-1.2564415211390008,281.64079151390615,283.3224182527571,98875.37816916335,0.0,15.401757551619955,280.0027913266381,285.49866026969704,483.0
2018-01-01 20:00:00,0.6534140376842196,-0.8970683799819816,281.24475093914594,282.30289048330934,98848.24089050056,0.0,14.288182824721527,280.1280599006171,285.34376260420584,415.0
2018-01-01 21:00:00,0.8554797004657052,-0.7818750178311894,280.930726645484,281.8964145428564,98819.56285059503,0.0,15.042046127810824,280.2675383450151,285.18644623736674,344.0
2018-01-01 22:00:00,1.003358204542813,-0.7672779963678065,280.0682184719768,281.01426649013496,98822.27989192633,0.0,19.320316040774504,279.9320947018222,283.9604669916278,328.0
2018-01-01 23:00:00,1.0844350124322124,-0.6604634752807633,280.09012344146265,280.8616973698394,98787.48850902531,0.0,20.483638092242355,280.1546404206387,283.8145890665799,335.0
2018-01-02 00:00:00,1.1600202722486146,-0.08818988682476622,280.6967446385772,281.08766318836956,98823.0916908607,0.0,24.71216068063673,280.3876419838239,283.6991464668271,376.0
2018-01-02 01:00:00,1.4002354427308437,0.21079781356247548,280.57066370955954,280.9534338664576,98874.25159105037,0.0,28.81822831624498,280.5747638058153,283.6185734781737,366.0
2018-01-02 02:00:00,1.5617627015676296,0.03516876271948457,280.6321122431464,281.01644176274476,98935.84890611036,0.0,38.43859554450157,280.6924487432762,283.6004584128699,350.0
2018-01-02 03:00:00,1.482433866539662,-0.43865658373261285,280.69037691488944,281.29442660041207,99049.53389157071,0.0,49.81159928450888,280.80899991448024,283.726054519323,337.0
2018-01-02 04:00:00,0.8907304865045745,-0.5319041657659096,281.37605340158746,282.39991514265165,99106.64146150397,0.0,93.84946168020345,280.9890168012621,284.0050114081191,345.0
2018-01-02 05:00:00,0.820199781545812,-0.5236383825276085,281.8237362154556,285.4133427919889,99124.41820143387,3.3780970458871636e-08,242.97280715272882,281.2051630394288,284.341236090289,390.0
2018-01-02 06:00:00,0.9943415778659287,-0.8406399631028805,282.7736095579588,287.02236943872407,99096.30345058479,0.0,529.892414965067,281.37306122466526,284.4946472622434,386.0
2018-01-02 07:00:00,0.9260541047460034,-1.108788001104059,281.9299816851858,287.74437242171547,99011.18053375366,0.0,735.467493671976,281.4922830452743,284.6350075248413,397.0
2018-01-02 08:00:00,0.8834763991296335,-1.5270642693194285,282.4805350752296,290.7052184814131,98910.84881239725,0.0,881.3725699165919,281.6433762951036,285.414610397856,390.0
2018-01-02 09:00:00,0.6465823770841245,-1.9295124419720922,282.7135937622017,291.13776018848483,98839.41050617381,0.0,959.4529091868175,281.88756435202305,286.1235166460549,397.0
2018-01-02 10:00:00,0.6677182822669342,-1.2866530844947974,282.84792089339504,288.9092309043256,98802.92925610328,0.0,882.0078049841699,282.21353474826986,285.97773950022986,421.0
2018-01-02 11:00:00,0.5839758157638516,-1.0896561046421558,282.7546337413693,288.5406347110453,98814.60922036294,0.0,796.0597349974389,282.4085173496421,286.08874781417813,375.0
2018-01-02 12:00:00,0.7728879827630649,-1.4525717243298757,283.66464513358727,287.93669652419226,98825.16260650956,0.0,46.69282470573833,282.5682272230235,286.0394163846024,380.0
2018-01-02 13:00:00,0.45373727114669016,-1.3464355501955194,283.90372131944423,287.60339225377277,98886.19663251305,0.0,21.122699877094696,282.7092425505698,285.94813560352316,381.0
2018-01-02 14:00:00,0.3016053664400986,-1.1666484837721673,283.35332712249254,285.546484477596,98938.86415929513,0.0,17.349556644373557,282.8127176176116,285.88406521260845,371.0
2018-01-02 15:00:00,0.45959298023248585,-1.06907958041064,282.2821804823559,283.8490967572581,98967.77414175334,0.0,16.894177288700337,282.9135472300539,285.8584924848151,382.0
2018-01-02 16:00:00,0.8102800355571879,-0.8865791261765389,282.31424197112386,283.92166835208894,99013.25144940254,0.0,16.603346775833355,283.0426202196947,285.87111508247466,391.0
2018-01-02 17:00:00,1.0873628669751105,-0.8600984710605223,281.57822862867397,282.5731493527414,99026.40590560414,0.0,17.80110928277222,283.12399944213064,285.8429472896934,351.0
2018-01-02 18:00:00,1.1949942959177575,-1.0345969436490343,281.54199628089066,282.37186162692376,99025.34559679191,0.0,19.92493737015583,283.15435918300847,285.75101144366585,360.0
2018-01-02 19:00:00,1.195518687776187,-1.1202696513773227,281.3395663448566,282.1976897993298,98997.18114396729,0.0,20.977284620661184,283.17791632634527,285.6343091036275,388.0
2018-01-02 20:00:00,1.3056555444868858,-1.0017473643661206,281.2984945270706,281.7282059625896,98965.6203894785,0.0,21.099739573447312,283.22782723645236,285.5239306598219,304.0
2018-01-02 21:00:00,1.5237734247125176,-0.6929361951455177,281.4659019828219,281.89603949585467,98932.1378252676,0.0,21.268115133528127,283.32371866697594,285.43015559297766,241.0
