time,u10,v10,d2m,t2m,sp,tp,blh,t_level1,t_level2,t_level1_minus_t2m,t_level2_minus_t2m,Raw Conc.
2017-01-01 00:00:00,-1.664099920553349,0.7929720561845158,283.35910432279604,284.0979060588326,99005.99098666021,1.4613322601967155e-07,64.55977597208974,284.96584954165587,287.164201115813,0.8679434828232502,3.0662950569803797,176.0
2017-01-01 01:00:00,-1.661040538747224,0.7607280671125586,283.46020340677,284.1538546733272,99025.12032143281,0.0,62.44202305144957,284.8543543255259,287.00269877064113,0.7004996521986868,2.848844097313929,178.0
2017-01-01 02:00:00,-1.7266123782615448,0.5371530144813211,283.48413178065715,284.16128945565595,99115.34373028293,0.0,61.75228028351599,284.7259691087599,286.86840072790676,0.5646796531039513,2.7071112722508133,183.0
2017-01-01 03:00:00,-2.181763711695154,0.4201964128747895,283.95015560941357,284.5754969499438,99202.65829698976,0.0,99.90649329563898,284.553993372299,286.7479699855378,-0.021503577644807592,2.1724730355940096,185.0
2017-01-01 04:00:00,-2.204190072970414,0.37249538312709224,285.197737393813,285.7227814917325,99283.92510150048,0.0,206.98645848427702,284.3653132396044,286.6591715363537,-1.3574682521281147,0.9363900446211915,205.0
2017-01-01 05:00:00,-2.632312314465085,0.6463309105529838,286.47006561616433,290.47274376350475,99296.43147930285,0.0,468.378171266731,284.1115124765139,286.57880483003026,-6.361231286990858,-3.8939389334744874,210.0
2017-01-01 06:00:00,-3.070377546829665,1.2349656324553275,286.12603559102996,291.462959141246,99271.50089438012,1.037545904739668e-06,809.5582183096385,283.88035545054,286.26057282432487,-7.582603690706037,-5.2023863169211495,179.0
2017-01-01 07:00:00,-3.381696961511907,1.6693059661837684,286.43083262706995,292.89231481866074,99179.99562289062,2.5865581005481866e-06,1022.6644712926842,283.6611301361613,287.0645580665344,-9.231184682499418,-5.827756752126334,124.0
2017-01-01 08:00:00,-3.1408525920064814,1.401480116098525,286.83758089715104,294.63618431822704,99078.0875430583,1.315199034177044e-07,1143.8858962459901,283.2875615035682,287.82900957099133,-11.348622814658825,-6.807174747235706,120.0
2017-01-01 09:00:00,-2.895460123655343,1.104459027659024,287.1082237584973,295.43241946611704,98973.33635762832,2.338131616314745e-07,1212.0109922446522,283.1213129886729,288.3748190891921,-12.311106477444127,-7.057600376924938,83.0
2017-01-01 10:00:00,-2.3454406383228634,0.9454723235656993,287.05849228057485,292.97161916350126,98927.8795363388,2.2636036710447502e-05,1075.712275630488,284.2926358585313,288.7555732636572,-8.678983304969961,-4.216045899844062,68.0
2017-01-01 11:00:00,-1.9857584067857559,0.5434888956024644,286.90210570024027,292.87320217115894,98900.53313336494,9.118713303627656e-06,1004.96685032249,284.2438484155637,288.8195272378083,-8.629353755595218,-4.053674933350635,55.0
2017-01-01 12:00:00,-2.205241735466269,0.5596861679339419,287.2140948828476,291.90773185177454,98917.27951835918,3.682557295695723e-06,81.21065163617392,283.9702940410543,288.7638989468593,-7.937437810720269,-3.143832904915257,67.0
2017-01-01 13:00:00,-1.9620755136972672,0.6253033130103376,286.9072526866462,291.4318682333256,98950.62438111997,2.031251841673435e-06,33.78823680769769,283.9902862867051,288.67918379453226,-7.441581946620488,-2.752684438793324,107.0
2017-01-01 14:00:00,-1.5556967357532718,0.3192739817094879,287.0004779039991,289.80965880823055,99026.9280764371,1.3298123567790112e-06,27.209685181879255,284.13394409431316,288.5762528958364,-5.675714713917387,-1.2334059123941756,120.0
2017-01-01 15:00:00,-1.2962229163212622,-0.30162982186331283,286.46662292989276,288.0388663847766,99097.7756384686,0.0,32.599383695128815,283.9942104940743,288.433470080412,-4.044655890702302,0.39460369563539643,118.0
2017-01-01 16:00:00,-1.3816670796209076,-0.6820085225184115,286.7311303107551,288.05797903227835,99171.26909646086,0.0,46.647260270177355,283.5642446380071,288.25393759327386,-4.493734394271257,0.19595856099550701,126.0
2017-01-01 17:00:00,-1.605179504876452,-0.7572486791193952,285.5759215936413,286.4059929284624,99194.95068701697,0.0,64.49738717901033,282.9391820398985,288.04937502670026,-3.4668108885638844,1.6433820982378506,130.0
2017-01-01 18:00:00,-1.7527673611130192,-0.5838462771880635,285.4645285368555,286.32244550077763,99188.63997863838,0.0,72.01870278913995,282.4481523353778,287.8682251297681,-3.87429316539982,1.5457796289904877,139.0
2017-01-01 19:00:00,-1.770905124677905,-0.44091883613446864,285.4107067386104,286.27689807166223,99182.296401987,0.0,68.64624191879153,282.25446088381324,287.74872240941204,-4.022437187848993,1.4718243377498084,215.0
2017-01-01 20:00:00,-1.744272113419225,-0.33644580228147697,284.97174719598866,285.3575759718845,99193.47161474073,0.0,60.338134307049266,282.2941802259684,287.674427618545,-3.063395745916125,2.3168516466604956,281.0
2017-01-01 21:00:00,-1.7254651100842475,-0.29170569915672984,284.9267877584426,285.349352652036,99178.43437993238,0.0,60.50450442192772,282.4128874988848,287.603129013034,-2.9364651531511754,2.2537763609980175,264.0
2017-01-01 22:00:00,-1.733058932781595,-0.46435532313307426,284.70676261108883,284.9323289523205,99151.7124741418,0.0,38.89025366396995,282.59143893418064,287.6419733630056,-2.3408900181398735,2.7096444106850868,225.0
2017-01-01 23:00:00,-1.6091812855425005,-0.571450533529272,284.6069247092144,284.77435860253644,99125.25351453366,0.0,30.56828187598783,282.6473058593616,287.5602809109493,-2.127052743174829,2.7859223084128644,201.0
2017-01-02 00:00:00,-0.6766024948994296,-0.9553296516750618,284.68798122360744,284.8606471368373,99128.47460526855,0.0,21.130243900696115,282.71173710197644,287.4591265115354,-2.148910034860876,2.5984793746980586,154.0
2017-01-02 01:00:00,-0.03868041445881071,-1.0023531812632704,284.7961020241351,284.93623409051355,99167.6535864523,0.0,20.825232023418998,282.6875289848952,287.3335783906377,-2.248705105618342,2.397344300124132,174.0
2017-01-02 02:00:00,-0.08125225860922519,-1.1457699279876068,284.80005600044706,284.89158784713493,99291.73131629168,0.0,33.2856604190024,282.5250986177105,287.1782805354955,-2.366489229424417,2.2866926883605743,229.0
2017-01-02 03:00:00,-0.5388620238513289,-1.2501174988481005,284.83506232520807,284.9461095842128,99377.04091835742,0.0,54.78553172298121,282.2921385775398,287.01457745240725,-2.653971006673032,2.068467868194432,277.0
2017-01-02 04:00:00,-0.7042598527449829,-1.036780226404691,285.05757575075813,285.1308526602618,99430.81341266664,0.0,103.90630814084156,282.19395384856745,286.909896569344,-2.936898811694334,1.7790439090822474,191.0
2017-01-02 05:00:00,-0.6567984608865642,-0.9962933187256222,286.25593734727556,289.0861568591834,99475.44852713603,0.0,221.84885541341788,282.2876045271336,286.91339653807864,-6.7985523320497805,-2.172760321104761,142.0
2017-01-02 06:00:00,-0.9108500723853965,-1.1048313535355456,286.83819444519946,291.3462555883272,99410.25430802701,1.6732254379252544e-05,464.43381312648796,282.6950061908283,287.01510775070034,-8.65124939749893,-4.331147837626872,144.0
2017-01-02 07:00:00,-1.6417691649595318,-1.303150705776958,287.88323720162424,293.4398978019986,99334.39433439278,6.932560242373333e-05,819.3636569552865,283.0678589207258,287.0584861510782,-10.372038881272772,-6.38141165092037,101.0
2017-01-02 08:00:00,-1.979871828399863,-1.0835026448109046,287.00371607425456,294.87529893373113,99238.86269948464,3.3508348726311064e-05,1044.9372704220361,283.1295856420457,287.80509311797135,-11.745713291685433,-7.070205815759778,75.0
2017-01-02 09:00:00,-1.9551919046334851,-0.8246097597915117,286.94478137560617,295.33873369889295,99188.75501759318,2.5222594810995387e-05,1148.0971397788503,283.1133054844467,288.3048727443287,-12.225428214446254,-7.033860954564261,71.0
2017-01-02 10:00:00,-1.0075210742771619,-1.0766649117197697,287.79846531293805,293.3531586748292,99152.3205371887,8.73876691597636e-06,1133.4496375814276,283.40677255986316,288.60133600510125,-9.94638611496606,-4.7518226697279715,60.0
2017-01-02 11:00:00,-0.036058087196417524,-0.8821972733480423,287.860944955866,293.34332073053554,99130.61104300091,5.173116201096373e-06,903.9593943269152,283.3536101559771,288.6872178136732,-9.989710574558444,-4.656102916862324,55.0
2017-01-02 12:00:00,1.1831875102715004,-1.018575546193247,287.4534467937258,294.2316645706101,99193.45518060436,0.0,49.63845629392939,283.3938597964255,288.68703220927057,-10.837804774184633,-5.544632361339552,155.0
2017-01-02 13:00:00,1.5730401632806217,-1.4273841609483677,287.2657692629232,294.20410330682546,99244.41743758871,0.0,38.95264245704934,283.430079169846,288.6438659282101,-10.774024136979449,-5.560237378615341,205.0
2017-01-02 14:00:00,1.5424463452193675,-1.630057079029457,287.6699269968,292.8556290492909,99325.0761790525,0.0,39.89887248542049,283.3354474394375,288.6122071201104,-9.52018160985341,-4.243421929180499,234.0
2017-01-02 15:00:00,1.4138157298171847,-1.7837116059416207,287.19712005350874,290.7680698393431,99391.40435357329,0.0,40.931753615290845,283.16026339830313,288.5759612317751,-7.6078064410399975,-2.1921086075680023,273.0
2017-01-02 16:00:00,1.370342460670323,-1.8587510217546082,286.93404428475935,289.8712398335802,99430.0410082557,0.0,40.87976295439138,283.00743143022396,288.5270677291488,-6.863808403356245,-1.3441721044313795,309.0
2017-01-02 17:00:00,1.2826037610160836,-1.9568379892894574,286.0583748756934,287.6903703504655,99421.24874528033,0.0,42.796485319553405,282.94148883747357,288.4687614318196,-4.748881512991943,0.7783910813540729,309.0
2017-01-02 18:00:00,1.0293579688322583,-2.093241354733162,285.9761594372089,287.37056206211,99413.8698180356,0.0,43.579811277106074,283.00592008008846,288.41082634329547,-4.364641982021567,1.0402642811854435,307.0
2017-01-02 19:00:00,0.8202410276108928,-2.089715844643971,285.94139171446665,287.3059019854928,99363.25267791568,0.0,45.087540443191976,283.11699105758396,288.3441148180201,-4.188910927908864,1.0382128325272788,283.0
2017-01-02 20:00:00,0.6592274021090524,-2.1100910346256283,284.9343889370422,285.84230125007883,99351.30506075101,0.0,44.99742329763283,283.2800312678058,288.27941842625864,-2.562269982273051,2.437117176179811,251.0
2017-01-02 21:00:00,0.3721371986949643,-2.1261252050668586,284.8569114529313,285.6608249723258,99313.6544542527,0.0,43.85362875784354,283.5521803518384,288.2305779534617,-2.108644620487439,2.5697529811358777,254.0
2017-01-02 22:00:00,0.7226412848136959,-1.737666687694896,284.4797157471811,285.0226352730314,99296.72729375809,0.0,37.12257119338651,283.90626052215924,288.21960077879385,-1.1163747508721826,3.196965505762421,248.0
