time,u10,v10,d2m,t2m,sp,tp,blh,t_level1,t_level2,t_level1_minus_t2m,t_level2_minus_t2m,Raw Conc.
2015-02-23 23:00:00,-1.0413090798841695,-0.1674992070283719,288.3195026305321,289.22521793761246,98640.54834856684,0.0,21.8241618557095,293.99605867640605,294.66262162959043,4.770840738793595,5.437403691977977,186.0
2015-02-24 00:00:00,-0.9188944984593845,0.4048374809751082,288.9558750135756,289.79010809350757,98655.16003441512,0.0,23.881710039711358,293.81553710889557,294.62969890253413,4.025429015387999,4.839590809026561,179.0
2015-02-24 01:00:00,-1.1146878375546923,0.6505881805999697,289.0146810839562,289.71709508016056,98690.77601867034,0.0,30.175386837834772,293.5809079790142,294.6667916700777,3.8638128988536664,4.949696589917153,195.0
2015-02-24 02:00:00,-1.5149954173150793,0.803939005363239,289.31167235336176,290.16076267322603,98734.34540919976,0.0,43.52453163023448,293.3662281168956,294.7471035609422,3.2054654436695955,4.586340887716176,207.0
2015-02-24 03:00:00,-1.4787959767702545,0.9787576476600204,289.76038253475036,290.5904914182889,98787.26295783439,2.2529673791230537e-07,75.33109395559228,293.19646628348187,294.7637579819002,2.605974865192991,4.173266563611321,275.0
2015-02-24 04:00:00,-1.4688852250665672,1.316570759476661,290.4079989083064,291.78591357317924,98834.48526982589,0.0,146.80419506007289,293.0566412222075,294.73449047551793,1.270727649028231,2.9485769023386865,293.0
2015-02-24 05:00:00,-1.2897357896092312,1.7935742432578632,290.6347527169768,295.8534021712735,98856.1869441483,7.50989126374854e-08,279.8969485262708,292.92224750996286,294.6761613906785,-2.931154661310643,-1.1772407805950138,204.0
2015-02-24 06:00:00,-1.1268103106837797,1.9969474191542376,290.56267873779103,297.4914438855448,98843.73380280031,0.0,417.3824605721541,292.783529311287,294.8207742762159,-4.7079145742578135,-2.670669609328911,190.0
2015-02-24 07:00:00,-1.2338408297888577,1.9172023944106467,290.6079545395884,297.9782205974956,98733.8140751689,0.0,523.7662451377186,292.67235397261913,294.7147213946897,-5.305866624876444,-3.2634992028058605,147.0
2015-02-24 08:00:00,-1.465273679954206,1.8681015759528012,290.8931396189557,300.00651512138376,98609.13322399303,0.0,598.1832776404165,292.631503020439,294.5309822033465,-7.37501210094473,-5.475532918037231,134.0
