time,u10,v10,d2m,t2m,sp,tp,blh,t_level1,t_level2,t_level1_minus_t2m,t_level2_minus_t2m,Raw Conc.
2022-01-01 00:00:00,1.7484338507957022,-0.30587975899867187,278.3406303897518,279.64738672858783,99605.56918601913,0.0,41.73273175505307,283.4534159510403,283.6475406400091,3.80602922245248,4.0001539114212505,195.0
2022-01-01 01:00:00,1.7189747614762523,-0.4298586189301144,278.4019328264055,279.62665617564375,99636.48211173396,0.0,45.19875678022196,283.41783868671126,283.4873903991774,3.791182511067518,3.8607342235336546,193.0
2022-01-01 02:00:00,1.6636248273233516,-0.5171471538604786,278.44622767896254,279.87113993631976,99712.24941118283,0.0,46.77105416594109,283.5257003337357,283.4063562166138,3.654560397415935,3.535216280294037,187.0
2022-01-01 03:00:00,1.829899401088258,-0.6769373122997017,278.5507662631393,280.19397510977245,99768.39602666166,0.0,66.16530369224964,283.65818228849747,283.34981096341124,3.464207178725019,3.1558358536387914,183.0
2022-01-01 04:00:00,1.3113941422939903,-0.597234896421087,279.40428743130104,281.6368719814438,99809.12757313112,0.0,123.716809724692,283.70442747699036,283.2879580238022,2.0675554955465714,1.651086042358429,203.0
2022-01-01 05:00:00,1.2421364835696753,-0.8022166497828728,282.2929128892659,287.3797030240278,99840.27230439494,0.0,274.83550082205863,283.7537731951661,283.32072379087634,-3.625929828861672,-4.058979233151433,221.0
2022-01-01 06:00:00,1.331216161859915,-1.0424076287118242,282.3368320722947,289.2482960419196,99781.42681002403,0.0,591.5604803566323,283.76856640034885,283.35031020124165,-5.479729641570771,-5.897985840677961,230.0
2022-01-01 07:00:00,1.2586009817491675,-1.062215828458058,282.416747226484,289.834294068024,99700.36109802627,0.0,735.4218184962708,283.7679357841422,283.211180500634,-6.0663582838818115,-6.623113567390021,203.0
2022-01-01 08:00:00,1.0537921771767966,-0.9635481149500705,282.460803016614,292.3660128463245,99533.08027933487,0.0,821.1584978618748,283.7176704173315,283.96190281905916,-8.648342428993033,-8.404110027265347,198.0
2022-01-01 09:00:00,0.7711141632111441,-0.9521930192900713,281.879369042224,292.93520328870517,99482.4142093363,0.0,865.9263741646157,283.7554022870335,284.6262044414884,-9.179801001671649,-8.308998847216742,176.0
2022-01-01 10:00:00,0.6891850220995406,-0.5728750252438036,282.7430332876483,290.77663446339875,99424.46282208298,0.0,850.1375651952147,283.88706969586167,284.8800274646934,-6.889564767537081,-5.8966069987053515,159.0
2022-01-01 11:00:00,0.57841491276055,-0.42678804693297795,282.79070916595947,290.6582975570094,99419.72736586745,0.0,740.7738258535708,283.89098477147843,284.98150412262476,-6.767312785530976,-5.676793434384649,168.0
2022-01-01 12:00:00,1.0733613290232413,-0.12500500617911095,282.89244730456204,291.1371157451493,99435.6557185925,0.0,30.885428855054986,283.9353118356758,284.93299922605786,-7.201803909473483,-6.2041165190914285,189.0
2022-01-01 13:00:00,1.05599774561893,0.18318409066289978,283.1265235724309,290.4609254175206,99449.84552969996,0.0,19.4068834085736,284.03355658554773,284.8481550705787,-6.427368831972899,-5.612770346941943,225.0
2022-01-01 14:00:00,1.3232227322830112,0.3408790352687829,282.95101759919214,287.6874941503786,99543.39562626596,0.0,19.554044247631104,284.0988253629433,284.7653604177713,-3.5886687874353242,-2.9221337326072785,264.0
2022-01-01 15:00:00,1.7022854919905552,0.11747384992417773,281.87376815107564,284.6870345360638,99609.17872956806,0.0,21.048888560162023,284.0998763899545,284.67854558664624,-0.5871581461092887,-0.00848894941753997,306.0
2022-01-01 16:00:00,1.7882886130271187,-0.1559876797031593,281.92175139536465,284.1867659841138,99627.95497903811,0.0,20.847510569872927,284.17226587535094,284.5978529878613,-0.014500108762831587,0.41108700374752516,340.0
2022-01-01 17:00:00,1.6967785949885408,-0.28642076155799484,281.1791893451349,282.53278457595405,99618.43439398937,0.0,19.87160184770245,284.25471894437965,284.5253058484132,1.7219343684255932,1.9925212724591574,361.0
2022-01-01 18:00:00,1.5241963764432653,-0.2593033963126949,280.89870081464056,282.21549194617046,99605.0890173819,0.0,18.36126692053382,284.3163354029113,284.45388856300207,2.100843456740847,2.238396616831608,347.0
2022-01-01 19:00:00,1.5372752568230492,-0.4239342211944628,280.9242463425609,281.97561497503756,99562.28777851052,0.0,19.205505418284503,284.3380391106926,284.3741681642025,2.362424135655033,2.398553189164943,330.0
2022-01-01 20:00:00,1.407638405969504,-0.737806886595879,280.55291408978314,281.3125252051722,99546.40909840312,0.0,19.635369974478657,284.46161361153446,284.30183123015667,3.149088406362239,2.989306024984444,319.0
2022-01-01 21:00:00,1.2311929305988354,-1.0647927006438904,280.33413781724613,281.19526801508204,99483.97061802252,0.0,20.83976526255411,284.60011269593537,284.23742955004536,3.40484468085333,3.042161534963327,322.0
2022-01-01 22:00:00,1.2314598465249533,-0.854452498110631,280.03858835384693,280.7224602476743,99480.34451693438,0.0,23.043305194756474,284.61122730657877,283.8940590254861,3.8887670589044774,3.1715987778118233,325.0
2022-01-01 23:00:00,1.4614430373922473,-0.6982747773150976,279.73306657206183,280.3221374344843,99461.25367421925,0.0,28.2830055959337,284.5922562690266,283.87598136089355,4.270118834542302,3.553843926409229,351.0
2022-01-02 00:00:00,1.49088807850506,-0.6115160665724749,279.6768869017022,280.39120328708793,99478.27482453248,0.0,33.51883334345144,284.60699692285874,283.9443506679721,4.215793635770808,3.553147380884184,291.0
2022-01-02 01:00:00,1.5417004419139537,-0.6469179554806375,279.7558458061833,280.55388054283003,99489.89821706158,0.0,37.248198817460114,284.6034234310207,284.07449408763404,4.049542888190672,3.5206135448040072,275.0
2022-01-02 02:00:00,1.487137207332769,-0.6620901935841357,279.68498087244706,280.7447383939805,99554.58852277546,0.0,40.43152012549239,284.61143751198097,284.2138077179687,3.86669911800044,3.469069323988151,268.0
2022-01-02 03:00:00,1.7635216247246916,-0.8751276828913506,279.9585365925566,281.07664318434627,99637.11129822415,0.0,58.12180204166207,284.6399203439846,284.29271357083456,3.5632771596383463,3.2160703864882976,294.0
2022-01-02 04:00:00,1.22085345051342,-0.6988286844204635,281.1865661285985,282.2861053921364,99678.85285458573,0.0,111.39789843411938,284.71362361314505,284.3530425212774,2.427518221008654,2.0669371291410243,298.0
2022-01-02 05:00:00,1.1738060064834546,-0.7931012654619616,282.7448774835142,287.5036544551728,99720.495065712,0.0,250.95671835815713,284.85569618938405,284.5265145294761,-2.647958265788759,-2.97713992569669,298.0
2022-01-02 06:00:00,1.3115346243603683,-1.0303661698995241,282.6314594377609,289.91293340514716,99633.86602053797,0.0,527.8049831618206,284.9470041609821,284.69110535943,-4.965929244165068,-5.221828045717132,284.0
2022-01-02 07:00:00,1.2752340584083135,-0.9941334203333128,282.55181749777404,290.57148836655597,99541.97167789345,0.0,648.2677478913238,285.0420432784699,284.3919042450165,-5.5294450880860495,-6.179584121539449,228.0
