time,u10,v10,d2m,t2m,sp,tp,blh,t_level1,t_level2,t_level1_minus_t2m,t_level2_minus_t2m,Raw Conc.
2023-08-15 15:00:00,0.6105316041315357,0.3686227951257691,300.04373715167725,303.66562400488084,97855.44353566639,1.6269893559573623e-05,28.970269407132452,295.3733616915855,300.77020835266904,-8.292262313295339,-2.8954156522117955,50.0
2023-08-15 16:00:00,0.5885211712935884,0.6904484863778517,300.0583098999208,303.29084076838996,97898.34134486842,6.231023065400697e-07,28.9016239184815,295.4096043807217,300.82910859843776,-7.8812363876682525,-2.4617321699521995,59.0
2023-08-15 17:00:00,0.6886511309335136,0.8329992962483806,299.785770067871,302.3778710620286,97912.38002302522,3.469446951953614e-18,29.52665915725105,295.40090801562417,300.8613321566776,-6.976963046404421,-1.5165389053510125,66.0
2023-08-15 18:00:00,0.7389884849960202,0.8685718851140432,299.7387766347725,302.47925726512295,97918.51778634264,3.469446951953614e-18,29.94937085052302,295.3290102295881,300.8315764858303,-7.150247035534846,-1.6476807792926706,52.0
2023-08-15 19:00:00,0.7278341112537486,0.9235277651766403,299.64133058086105,302.4711788237491,97917.88571315547,5.884855117324557e-07,30.704471225683985,295.2248888853122,300.7455059750542,-7.24628993843686,-1.7256728486948987,46.0
2023-08-15 20:00:00,0.9024908517344785,0.7592495744382598,299.3349716689228,302.040481484299,97890.42379652402,1.7654565351907296e-06,36.57907988602726,295.12596185640535,300.6244854780617,-6.91451962789364,-1.4159960062373216,44.0
2023-08-15 21:00:00,1.0920503543429638,0.6722715103332011,298.8972372235768,301.9247022502851,97872.40971069006,3.8424642236462145e-06,46.1244157289711,295.02489599175834,300.4826407122141,-6.89980625852678,-1.442061538071016,36.0
2023-08-15 22:00:00,1.1264732705196945,0.27503741393660663,299.0724782011924,301.34813436462935,97819.23239544428,9.692702546160592e-07,65.18979697167178,295.0042362487292,300.4141979685274,-6.343898115900117,-0.9339363961019558,41.0
2023-08-15 23:00:00,1.4004558181147437,-0.18981887162157277,298.92384352908203,301.4470864522007,97829.49526798312,6.923358961554486e-07,80.00999667937651,294.86963061923313,300.089024424948,-6.577455832967587,-1.3580620272527426,41.0
2023-08-16 00:00:00,1.4048138059954451,-0.5242971638459121,298.7771224501754,302.098618040562,97869.315878774,3.469446951953614e-18,97.73498443315502,294.54210670670835,299.71900584189257,-7.556511333853621,-2.379612198669406,45.0
2023-08-16 01:00:00,1.6934137712736803,-0.906822440260674,298.5824879414377,302.2809650425782,97964.89199807397,3.469446951953614e-18,127.85228934866618,294.35866041052924,299.2671474121625,-7.922304632048963,-3.0138176304157014,41.0
2023-08-16 02:00:00,1.6166820560884738,-1.122985890674019,298.869232523038,303.21619455901356,97974.80556700937,2.0770076884900285e-07,197.9754624658874,294.4883067615509,299.3178448703122,-8.727887797462643,-3.898349688701387,46.0
2023-08-16 03:00:00,1.4905209009825726,-1.0445754057755259,298.55672803292634,303.7082033880175,97982.30727773062,1.0385038442631157e-07,281.67237773372943,294.7025193872237,299.6648063340144,-9.005684000793849,-4.043397054003151,35.0
2023-08-16 04:00:00,1.5026480398767865,-0.7741003572559175,298.88071408226017,304.17333111515717,98031.72542086331,3.773230634031439e-06,386.35313500604474,294.83557377321597,299.9150501156183,-9.337757341941199,-4.25828099953884,44.0
2023-08-16 05:00:00,1.5401708343377067,-0.5876972499745012,299.28150145882717,305.92825785327017,98049.93910875637,1.6892995866110073e-05,593.326509129712,294.8820875746431,299.9223127556594,-11.046170278627073,-6.005945097610777,38.0
2023-08-16 06:00:00,1.8914557860071028,-0.6800214835044571,299.3221653144058,307.22310148047256,98027.21774102857,1.7308397403829647e-06,1078.462242028585,294.93212692948805,300.15309548239634,-12.290974550984515,-7.070005998076226,47.0
2023-08-16 07:00:00,2.401042053402572,-1.0076320042368132,299.3021461855054,307.32078359472735,97943.80071382887,3.600146659990261e-05,1266.8543662505638,295.0166932041393,300.85764207743347,-12.304090390588044,-6.463141517293877,39.0
2023-08-16 08:00:00,2.753338680829987,-1.3497594311767749,299.2267064534367,308.49519141908894,97902.3666530603,1.1908177413815157e-05,1344.9693194149431,295.0619378063359,301.33688230537604,-13.433253612753049,-7.158309113712903,39.0
2023-08-16 09:00:00,3.1452592754465187,-1.6054708272076286,299.3536660025282,308.7574409089303,97793.01799168227,5.607920758833776e-06,1436.184722150297,295.0837727338376,301.8151353783616,-13.6736681750927,-6.94230553056866,41.0
